AppId,StartTime,EndTime,Id
"Dotyk.Application.Wallpapers","2018-02-15T17:58:21.2185254Z","2018-02-15T18:01:24.434Z","a7eeeb3c-df3d-43d0-917a-d264381ee141"
"Dotyk.Application.Paint","2018-02-15T17:58:33.7995885Z","2018-02-15T17:59:28.208Z","8318f747-0c23-4c8a-ba1f-17b1ed6bb51f"
"Dotyk.Application.AirHockey","2018-02-15T17:59:42.5143414Z","2018-02-15T17:59:50.345Z","af144ec1-36cc-47ae-8f5f-d0232d5d6ee2"
"Dotyk.Application.AirHockey","2018-02-15T17:59:54.4733246Z","2018-02-15T18:01:32.154Z","495eec69-df6e-4a25-b546-7624861e1cf4"
"Dotyk.Application.Paint","2018-02-15T18:00:10.3003998Z","2018-02-15T18:01:28.585Z","2672ed81-a5d9-40c2-a732-c09ff4230eb7"
"Dotyk.Application.AirHockey","2018-02-15T18:00:16.7901241Z","2018-02-15T18:01:33.057Z","2dac5fff-696a-4965-bf3f-f5aba986689c"
"Dotyk.Application.AirHockey","2018-02-15T18:01:36.3951539Z","2018-02-15T18:02:02.218Z","d1f888cc-8108-4f21-879f-a3c27d7092b7"
"Dotyk.Application.News","2018-02-15T18:01:39.5165548Z","2018-02-15T18:02:03.327Z","f635e7b5-20f9-4dd8-800c-2599cdf1e461"
"Dotyk.Application.AirHockey","2018-02-15T18:02:21.1834883Z","2018-02-15T18:02:27.964Z","fdd95c33-2ebf-44d3-9dbc-6eb1c75d9bff"
"Dotyk.Application.Restaurant","2018-02-15T18:02:30.9505509Z","2018-02-15T18:02:47.568Z","4ce94d7c-9687-4b0a-b3bf-27d6b499e52c"
"Dotyk.Application.AirHockey","2018-02-15T18:02:50.1722912Z","2018-02-15T18:05:04.258Z","a1f8edd2-1928-4beb-b790-f028a6ab1138"
"Dotyk.Application.AirHockey","2018-02-15T18:03:45.5264436Z","2018-02-15T18:05:09.091Z","66f9c9d9-5c27-4072-aa79-2d71efe6969e"
"Dotyk.Application.Wallpapers","2018-02-15T18:03:49.6616995Z","2018-02-15T18:04:40.929Z","4c56b25f-a958-4b9f-933f-b17906bb5bbc"
"Dotyk.Application.Wallpapers","2018-02-15T18:03:56.2750141Z","2018-02-15T18:04:43.892Z","f624e2b2-8c0e-4c59-81a9-39483d91c494"
"Dotyk.Application.Paint","2018-02-15T18:04:51.4691891Z","2018-02-15T18:08:17.659Z","4d69c7f6-f9e7-42e1-b5b4-16555562daf3"
"Dotyk.Application.Paint","2018-02-15T18:04:55.4604755Z","2018-02-15T18:08:20.247Z","a492e9d6-f804-4e92-9a02-e7538b3af96b"
"Dotyk.Application.JigsawPuzzle","2018-02-15T18:05:10.7469116Z","2018-02-15T18:06:00.478Z","e22b6857-4795-4d74-9d76-4f4d6b90470a"
"Dotyk.Application.Restaurant","2018-02-15T18:06:04.2185869Z","2018-02-15T18:10:09.762Z","ee5617cb-9ed9-4544-bf62-a6c200971b55"
"Dotyk.Application.Restaurant","2018-02-15T18:06:04.6698188Z","2018-02-15T18:23:28.518Z","34b6a17e-bdec-4f16-b4cf-9b85bbc1d61e"
"Dotyk.Application.Restaurant","2018-02-15T18:06:10.0206052Z","2018-02-15T18:23:44.011Z","9b7590ef-273d-4063-9532-f66444848ce4"
"Dotyk.Application.Restaurant","2018-02-15T18:06:19.1333412Z","2018-02-15T18:23:38.829Z","27fc31ac-d3fd-459a-82c0-fc0f51840cf9"
"Dotyk.Application.AirHockey","2018-02-15T18:08:31.6056882Z","2018-02-15T18:09:00.351Z","932a538d-26be-4d08-9697-0f3c03ed3691"
"Dotyk.Application.AirHockey","2018-02-15T18:08:33.2723785Z","2018-02-15T18:10:55.027Z","c53c3c6f-1953-478c-afe0-c115ad280d8c"
"Dotyk.Application.Restaurant","2018-02-15T18:10:17.0348613Z","2018-02-15T18:15:07.148Z","ea671d2d-80ad-4048-976f-a03038b96cf2"
"Dotyk.Application.Paint","2018-02-15T18:10:59.7155889Z","2018-02-15T18:11:03.528Z","280decff-4666-46a7-a364-b9e5860ed350"
"Dotyk.Application.PhotoShare","2018-02-15T18:11:08.8250118Z","2018-02-15T18:12:02.32Z","6f12050c-bacf-4303-b8bb-d4c51cee6d35"
"Dotyk.Application.Restaurant","2018-02-15T18:11:12.0016717Z","2018-02-15T18:11:59.389Z","83640cf4-de6d-4534-b11c-c7fe47a82ecb"
"Dotyk.Application.JigsawPuzzle","2018-02-15T18:12:13.4840239Z","2018-02-15T18:15:11.002Z","54d23cb0-601e-4e83-9d8c-2e4977834942"
"Dotyk.Application.Paint","2018-02-15T18:12:41.6884268Z","2018-02-15T18:12:53.319Z","5567d6c0-d41f-469e-bf36-88e751a018c9"
"Dotyk.Application.Paint","2018-02-15T18:13:16.9253985Z","2018-02-15T18:13:23.719Z","496cc8cb-4be3-4eb8-9c67-07c07d0e9410"
"Dotyk.Application.Paint","2018-02-15T18:14:18.0058497Z","2018-02-15T18:15:18.588Z","0c077fb2-5ee5-4d07-8f73-cd54f976f33f"
"Dotyk.Application.Restaurant","2018-02-15T18:15:21.6618368Z","2018-02-15T18:19:58.673Z","c32aa75f-e162-4f02-a8ee-70a773812b92"
"Dotyk.Application.JigsawPuzzle","2018-02-15T18:15:25.6010644Z","2018-02-15T18:17:30.246Z","e112eaa1-9df1-4b64-b814-6898f6e55635"
"Dotyk.Application.Restaurant","2018-02-15T18:16:13.5657165Z","2018-02-15T18:16:39.204Z","e76fb7f3-0589-4c94-8d0f-58aced188ac9"
"Dotyk.Application.Restaurant","2018-02-15T18:16:15.1321686Z","2018-02-15T18:17:55.289Z","a8b4eb1b-7e6d-44f7-9108-f92c24733e19"
"Dotyk.Application.PhotoShare","2018-02-15T18:16:42.3528841Z","2018-02-15T18:20:11.222Z","93ae63e2-3ccb-4707-8ff0-8a2eb057c27b"
"Dotyk.Application.Restaurant","2018-02-15T18:16:42.4458216Z","2018-02-15T18:19:20.789Z","225cdc4a-328d-4aa7-ad88-13045f9c11a8"
"Dotyk.Application.Restaurant","2018-02-15T18:17:10.1827057Z","2018-02-15T18:21:07.296Z","94a4315f-e342-4c1f-b993-b209768b26db"
"Dotyk.Application.Wallpapers","2018-02-15T18:17:17.6446714Z","2018-02-15T18:23:37.594Z","4557f986-cb0c-466c-aff7-43c6ca6a3fa5"
"Dotyk.Application.Restaurant","2018-02-15T18:17:52.3397613Z","2018-02-15T18:18:27.174Z","e51d6ddd-9d80-4fcf-ae58-73ee7c15f9a6"
"Dotyk.Application.Wallpapers","2018-02-15T18:18:06.7136587Z","2018-02-15T18:18:17.659Z","7fbe742e-1ba2-45d9-b488-63a874a2885a"
"Dotyk.Application.Restaurant","2018-02-15T18:18:08.669157Z","2018-02-15T18:21:10.542Z","374541e6-9f15-49d8-8a29-be78ca30b473"
"Dotyk.Application.Paint","2018-02-15T18:19:58.0292619Z","2018-02-15T18:20:06.366Z","9e823c1c-4621-4328-9362-43178eda9032"
"Dotyk.Application.Restaurant","2018-02-15T18:20:01.1735597Z","2018-02-15T18:20:49.317Z","96fc733d-9363-449a-992c-96d93ea2e8ae"
"Dotyk.Application.Restaurant","2018-02-15T18:20:15.2818946Z","2018-02-15T18:20:31.148Z","3ee54407-dd80-4169-92cf-66663ee9a5af"
"Dotyk.Application.Restaurant","2018-02-15T18:20:33.4944307Z","2018-02-15T18:21:00.7Z","7ad22645-fb2c-4917-b300-06957ae78c66"
"Dotyk.Application.PhotoShare","2018-02-15T18:20:36.6763717Z","2018-02-15T18:21:53.245Z","24ee5359-92fd-40b1-8b21-fd27d6b6f515"
"Dotyk.Application.Restaurant","2018-02-15T18:21:01.3798619Z","2018-02-15T18:23:07.946Z","2f99c7f4-dafc-4fbd-bec4-7e7066f95fb2"
"Dotyk.Application.Restaurant","2018-02-15T18:21:02.3071666Z","2018-02-15T18:21:14.637Z","0366b8a5-2d98-40e5-bd67-3c338294fe19"
"Dotyk.Application.Wallpapers","2018-02-15T18:21:40.0193625Z","2018-02-15T18:21:51.872Z","51e96285-1170-408b-a5c8-e6b9f284abd9"
"Dotyk.Application.News","2018-02-15T18:23:19.5381481Z","2018-02-15T18:24:24.727Z","ce57b53a-1460-4b62-92ac-28bb8258733b"
"Dotyk.Application.Wallpapers","2018-02-15T18:26:21.1256686Z","2018-02-15T18:31:02.75Z","ec1efbf7-88fd-4657-b878-ca560c0c4fdf"
"Dotyk.Application.JigsawPuzzle","2018-02-15T18:26:29.4204799Z","2018-02-15T19:02:47.25Z","0a1e5f89-9c59-4fcf-a002-de6aece310a6"
"Dotyk.Application.Wallpapers","2018-02-15T18:26:37.0259118Z","2018-02-15T18:26:55.32Z","c7b2ae57-0683-4dfc-8fb8-44478936ef05"
"Dotyk.Application.News","2018-02-15T18:26:37.2033089Z","2018-02-15T18:27:04.759Z","9a1fd419-9a13-48d7-a757-6e1637cda60f"
"Dotyk.Application.Restaurant","2018-02-15T18:26:38.6251289Z","2018-02-15T18:29:01.378Z","29c97e68-1172-4d47-b08e-915e3413924f"
"Dotyk.Application.Memory","2018-02-15T18:26:44.3499306Z","2018-02-15T18:46:27.492Z","d2add2e9-35d7-427f-9cd2-59196de5535f"
"Dotyk.Application.JigsawPuzzle","2018-02-15T18:26:47.8977348Z","2018-02-15T18:31:02.519Z","94d90d5a-5156-4a2e-aaea-9f107c2089fe"
"Dotyk.Application.Memory","2018-02-15T18:26:50.821915Z","2018-02-15T18:29:30.171Z","c3376b3e-e2cd-4b40-a0b6-87813c15d687"
"Dotyk.Application.AirHockey","2018-02-15T18:26:54.1113252Z","2018-02-15T18:27:38.918Z","1cee4a9d-78da-4849-80df-673dbbf1dd17"
"Dotyk.Application.Paint","2018-02-15T18:26:54.6494104Z","2018-02-15T18:27:45.272Z","b2d64dbf-374a-4193-b166-f04d647ad01c"
"Dotyk.Application.JigsawPuzzle","2018-02-15T18:27:03.3963909Z","2018-02-15T18:30:03.132Z","2ca7c685-00f6-40bc-aefc-38b9ac649aee"
"Dotyk.Application.JigsawPuzzle","2018-02-15T18:27:05.3908139Z","2018-02-15T18:46:38.689Z","710030a1-8a45-4608-8bf5-afe9752a70ec"
"Dotyk.Application.AirHockey","2018-02-15T18:27:14.0867251Z","2018-02-15T18:42:28.863Z","a6e5ed48-c27e-40bc-af5a-3c3dd63f3dfb"
"Dotyk.Application.AirHockey","2018-02-15T18:27:24.5074253Z","2018-02-15T19:51:24.036Z","cb197192-96b1-4bd6-8512-a17281f1bf09"
"Dotyk.Application.Memory","2018-02-15T18:27:50.8437552Z","2018-02-15T18:28:00.798Z","a1f27a44-0b6f-438d-b081-1db80eeadb95"
"Dotyk.Application.Restaurant","2018-02-15T18:27:50.9334361Z","2018-02-15T18:29:03.931Z","88827edc-130d-49cd-a504-d2a00ee0c639"
"Dotyk.Application.Restaurant","2018-02-15T18:27:53.24561Z","2018-02-15T18:30:10.953Z","ceef8289-4f47-4997-a230-71b51998ae68"
"Dotyk.Application.Paint","2018-02-15T18:27:53.5989284Z","2018-02-15T18:31:58.792Z","7bbc559a-5179-45aa-95ab-24c20b6653ab"
"Dotyk.Application.Wallpapers","2018-02-15T18:27:59.5601423Z","2018-02-15T18:29:07.877Z","575c20ec-044b-4739-926a-3d180c558ebd"
"Dotyk.Application.JigsawPuzzle","2018-02-15T18:29:08.6786514Z","2018-02-15T19:06:12.626Z","0c15982e-d53a-4099-a04e-3e304d444614"
"Dotyk.Application.Wallpapers","2018-02-15T18:29:08.894282Z","2018-02-15T18:29:58.373Z","7cc261dc-0667-44f1-98d2-7110b7b557a1"
"Dotyk.Application.PhotoShare","2018-02-15T18:29:15.9330379Z","2018-02-15T18:29:29.468Z","911e5b20-692d-468d-9d9f-b5ac7c99edfc"
"Dotyk.Application.Restaurant","2018-02-15T18:29:16.4348263Z","2018-02-15T18:33:38.389Z","533d0c16-8ad6-41b9-a9c9-3038600ef9dc"
"Dotyk.Application.JigsawPuzzle","2018-02-15T18:29:39.4087883Z","2018-02-15T18:30:34.569Z","ce4182e6-a77e-478a-8588-272179202aa9"
"Dotyk.Application.AirHockey","2018-02-15T18:29:39.9173294Z","2018-02-15T18:37:37.977Z","1dbf8b1a-e951-479c-b479-a05d5895a486"
"Dotyk.Application.AirHockey","2018-02-15T18:30:09.6449867Z","2018-02-15T18:30:58.877Z","c90c32da-c05d-4ed7-ae6a-65f1d2d1c6af"
"Dotyk.Application.PhotoShare","2018-02-15T18:30:17.2793261Z","2018-02-15T18:30:23.656Z","7ec80149-a7ea-4f4e-8164-7adc4319419d"
"Dotyk.Application.Wallpapers","2018-02-15T18:30:19.7747661Z","2018-02-15T18:32:45.854Z","cbae448e-4570-4516-b5ab-38d8dddbf07b"
"Dotyk.Application.AirHockey","2018-02-15T18:30:30.0540471Z","2018-02-15T18:32:12.015Z","0e817b5d-cf70-4695-bc34-92a77c6c2588"
"Dotyk.Application.Memory","2018-02-15T18:31:19.550899Z","2018-02-15T18:36:49.845Z","0284fe32-7eb1-4c72-bd0f-578f80f27602"
"Dotyk.Application.PhotoShare","2018-02-15T18:31:20.3288052Z","2018-02-15T18:46:19.124Z","0e0beb1c-6143-4a06-a121-d9b8268edb0c"
"Dotyk.Application.Restaurant","2018-02-15T18:31:24.6236336Z","2018-02-15T18:43:17.162Z","a44f9785-de52-4d99-b16f-380f4fca357d"
"Dotyk.Application.Restaurant","2018-02-15T18:31:35.6542442Z","2018-02-15T18:46:22.363Z","a74e33a5-1515-4e7c-9c99-fd99648e2562"
"Dotyk.Application.Restaurant","2018-02-15T18:31:41.3001927Z","2018-02-15T18:35:01.474Z","8aba9884-4e62-433e-b22e-ba2b4bff757a"
"Dotyk.Application.AirHockey","2018-02-15T18:31:57.1204714Z","2018-02-15T18:41:42.803Z","a623d710-e989-464f-b1fd-a2c3e9885fd3"
"Dotyk.Application.JigsawPuzzle","2018-02-15T18:32:03.1752915Z","2018-02-15T18:33:05.164Z","8daac326-93e2-4616-ad57-8b774af5b958"
"Dotyk.Application.Restaurant","2018-02-15T18:32:06.847189Z","2018-02-15T18:37:43.771Z","a3629119-2ea9-43dd-9b61-dc9dbf1e67bb"
"Dotyk.Application.JigsawPuzzle","2018-02-15T18:32:11.5847997Z","2018-02-15T18:50:17.794Z","dec05923-bf2a-4407-9245-f42553b47184"
"Dotyk.Application.JigsawPuzzle","2018-02-15T18:32:32.4450985Z","2018-02-15T18:33:25.349Z","a7c397f1-f609-4d54-af9b-b01dbd284e07"
"Dotyk.Application.News","2018-02-15T18:32:55.954053Z","2018-02-15T18:34:02.205Z","9eaae2ce-6498-4b31-933b-75b0d8993a6e"
"Dotyk.Application.Restaurant","2018-02-15T18:33:22.679123Z","2018-02-15T18:37:50.758Z","e5b66bb1-75ed-4e2b-b315-f6d228102a56"
"Dotyk.Application.Paint","2018-02-15T18:33:51.7930234Z","2018-02-15T18:35:54.572Z","7d02e06e-8421-406c-93b4-317bb55cb505"
"Dotyk.Application.JigsawPuzzle","2018-02-15T18:34:07.6723655Z","2018-02-15T18:41:55.088Z","aca4c51c-e015-4342-8fcf-eb556df62479"
"Dotyk.Application.AirHockey","2018-02-15T18:34:43.9202916Z","2018-02-15T18:35:20.407Z","e4f3ef5b-d177-479f-9115-854d8344cd22"
"Dotyk.Application.Paint","2018-02-15T18:34:56.2218833Z","2018-02-15T18:42:10.374Z","1fc4e57c-2ed8-40a6-ad46-e3cce00f76c9"
"Dotyk.Application.Restaurant","2018-02-15T18:35:10.443Z","2018-02-15T18:35:10.443Z","ef416464-d3b7-4535-a8dd-0cccc96a1e03"
"Dotyk.Application.Restaurant","2018-02-15T18:35:21.2785995Z","2018-02-15T18:38:04.281Z","fcf3172d-ba22-4a83-8958-bf8c91943188"
"Dotyk.Application.Paint","2018-02-15T18:36:49.2412363Z","2018-02-15T18:56:15.057Z","f60e2018-fbc7-47f5-978b-3362de900dfd"
"Dotyk.Application.Restaurant","2018-02-15T18:37:49.1354494Z","2018-02-15T18:40:50.495Z","1f6c3714-6658-4929-8be6-5277845ce4c3"
"Dotyk.Application.Paint","2018-02-15T18:37:49.749789Z","2018-02-15T18:41:40.059Z","b9f82330-d12f-4e2c-94fb-ed9fc7d90bf5"
"Dotyk.Application.Restaurant","2018-02-15T18:37:54.2914511Z","2018-02-15T18:38:31.275Z","1a74d315-0898-46b8-a1d9-268523ce0b7b"
"Dotyk.Application.Restaurant","2018-02-15T18:38:24.2655064Z","2018-02-15T18:43:22.295Z","05949cd4-4d40-4f49-aa34-57a2f2508b30"
"Dotyk.Application.Restaurant","2018-02-15T18:38:34.4885987Z","2018-02-15T18:39:26.176Z","ee10f507-27bf-4749-a19b-7093589b32cb"
"Dotyk.Application.AirHockey","2018-02-15T18:38:42.9997099Z","2018-02-15T18:39:15.549Z","aefa832b-f5e4-4299-b814-32382e137db1"
"Dotyk.Application.Restaurant","2018-02-15T18:39:30.8158903Z","2018-02-15T18:41:25.685Z","cff20357-f01e-4230-9111-3cd669b5a7ed"
"Dotyk.Application.PhotoShare","2018-02-15T18:39:48.072527Z","2018-02-15T18:39:53.103Z","0d891f96-49a3-4daf-8ecc-40f8a0c5fba3"
"Dotyk.Application.Restaurant","2018-02-15T18:41:35.3370843Z","2018-02-15T18:42:25.099Z","a82f2acb-f66c-42b4-a9c0-91de25cdac60"
"Dotyk.Application.Paint","2018-02-15T18:41:52.6664356Z","2018-02-15T18:42:25.67Z","eb7921f8-845c-4e4e-9220-0a268e12e4a6"
"Dotyk.Application.AirHockey","2018-02-15T18:42:03.0402766Z","2018-02-15T19:25:16.465Z","37422173-3268-4bf2-b78b-09b6a5a29cf4"
"Dotyk.Application.Paint","2018-02-15T18:42:31.9893495Z","2018-02-15T18:46:24.834Z","eeaf7951-4225-4230-a3bf-c9ac9639324b"
"Dotyk.Application.Restaurant","2018-02-15T18:42:41.9232569Z","2018-02-15T18:44:59.981Z","dbf45ed1-1a11-4658-805f-08331c7dc870"
"Dotyk.Application.Restaurant","2018-02-15T18:42:46.6185826Z","2018-02-15T18:45:12.224Z","a2a55d50-7db3-425b-aeec-48583fa38b8e"
"Dotyk.Application.PhotoShare","2018-02-15T18:43:03.5950473Z","2018-02-15T20:55:12.216Z","aa91b8f0-1d67-41bc-b039-0111d70a2094"
"Dotyk.Application.Paint","2018-02-15T18:43:05.4406113Z","2018-02-15T18:46:15.815Z","71239369-ae20-4a0a-bffd-926c8ad28ce7"
"Dotyk.Application.AirHockey","2018-02-15T18:43:23.5949945Z","2018-02-15T18:44:34.846Z","b527409d-1909-4879-b1ca-efa4431ce3ca"
"Dotyk.Application.Restaurant","2018-02-15T18:44:16.2854366Z","2018-02-15T18:46:33.881Z","50bb7ade-c529-4a99-89ae-d3ab5eb23580"
"Dotyk.Application.Restaurant","2018-02-15T18:44:22.8541502Z","2018-02-15T18:49:48.3Z","9729bbef-7906-4729-a997-0251324cb5e2"
"Dotyk.Application.AirHockey","2018-02-15T18:44:38.7485714Z","2018-02-15T18:51:56.087Z","2571f3e8-f2af-48c5-bf2a-3b4e1b360618"
"Dotyk.Application.AirHockey","2018-02-15T18:44:50.5014153Z","2018-02-15T18:52:00.046Z","b07ea420-cbdf-4d5d-b5ff-7d16edbefe8d"
"Dotyk.Application.Memory","2018-02-15T18:45:04.2510191Z","2018-02-15T19:09:55.035Z","8d364983-ccb9-4fcc-8abb-4d7a6f2a5bf0"
"Dotyk.Application.Restaurant","2018-02-15T18:45:14.5700974Z","2018-02-15T18:47:06.627Z","8b19bf29-1ff2-46d4-b618-1ae64a68d7bf"
"Dotyk.Application.Restaurant","2018-02-15T18:45:17.294528Z","2018-02-15T18:46:32.029Z","0226bfa8-2fa3-41f3-a7cc-6d789feecce2"
"Dotyk.Application.Paint","2018-02-15T18:46:30.419776Z","2018-02-15T18:51:55.046Z","4a90ea46-e99c-4a24-861e-8a7d065128b4"
"Dotyk.Application.Wallpapers","2018-02-15T18:46:38.2638372Z","2018-02-15T18:47:30.75Z","7475a836-92d0-405e-8fe7-c41355c658a5"
"Dotyk.Application.JigsawPuzzle","2018-02-15T18:46:40.8979443Z","2018-02-15T18:47:05.664Z","85acf36c-9543-4f08-a412-996e7dd1b36f"
"Dotyk.Application.JigsawPuzzle","2018-02-15T18:46:45.4462567Z","2018-02-15T18:49:19.855Z","cbca0230-f23d-436a-b1e7-c4a1e36c5eb5"
"Dotyk.Application.Restaurant","2018-02-15T18:47:40.4145523Z","2018-02-15T18:49:48.054Z","7f9a5434-2d9e-4b2f-aa7d-e494f08fed64"
"Dotyk.Application.Memory","2018-02-15T18:47:42.5358846Z","2018-02-15T18:57:15.23Z","19247919-e8ec-492f-a05e-461d5886e89b"
"Dotyk.Application.JigsawPuzzle","2018-02-15T18:47:42.57845Z","2018-02-15T19:22:27.605Z","b2a8b3ff-3d1b-491b-99a9-e2023ec7e7a2"
"Dotyk.Application.Memory","2018-02-15T18:47:55.9574629Z","2018-02-15T18:54:07.68Z","08550ce8-e61d-4a17-9cbc-3aa1de35f5a8"
"Dotyk.Application.Restaurant","2018-02-15T18:49:52.1411085Z","2018-02-15T18:53:07.394Z","54629f89-1048-41b5-a77f-dc25b85373c0"
"Dotyk.Application.JigsawPuzzle","2018-02-15T18:50:00.7158856Z","2018-02-15T18:50:07.455Z","726067d6-5169-44fa-8636-ff6f3e0535b1"
"Dotyk.Application.JigsawPuzzle","2018-02-15T18:50:01.2173615Z","2018-02-15T19:06:50.964Z","0c32a636-209c-4251-a33b-c30cb401ad53"
"Dotyk.Application.JigsawPuzzle","2018-02-15T18:50:20.7215857Z","2018-02-15T19:18:12.071Z","ad974d0c-b496-43e9-93b8-52f11b8abc47"
"Dotyk.Application.Paint","2018-02-15T18:50:26.398868Z","2018-02-15T19:04:42.544Z","ff3cbc99-f834-42fc-a0cf-eb72151347e5"
"Dotyk.Application.Paint","2018-02-15T18:51:12.1203676Z","2018-02-15T19:01:42.087Z","9c6ad5a0-89a6-46aa-9504-1fb8513522e5"
"Dotyk.Application.JigsawPuzzle","2018-02-15T18:52:00.3158505Z","2018-02-15T18:52:27.271Z","c1a647b5-f24d-4fb5-a580-799d9a60c29c"
"Dotyk.Application.Restaurant","2018-02-15T18:52:07.6472811Z","2018-02-15T18:52:12.572Z","a8e8af53-e049-4cbd-aff1-3596e184b60f"
"Dotyk.Application.Paint","2018-02-15T18:52:08.9428261Z","2018-02-15T19:01:40.188Z","d9aabf18-38f6-49ec-bfe7-8c7cf271e0a4"
"Dotyk.Application.Restaurant","2018-02-15T18:52:13.8656793Z","2018-02-15T19:10:37.671Z","8c987360-c1f3-4459-b54c-c24e4f4cb6c1"
"Dotyk.Application.Restaurant","2018-02-15T18:52:23.7081494Z","2018-02-15T18:52:32.594Z","ab1d6753-9dfd-4179-b3f0-73e1066b0295"
"Dotyk.Application.Paint","2018-02-15T18:52:36.49026Z","2018-02-15T18:53:01.662Z","b04097b4-15fb-4d35-9924-0ef9c1ca5ff6"
"Dotyk.Application.Wallpapers","2018-02-15T18:52:40.1032388Z","2018-02-15T18:52:51.177Z","07e223cb-c76f-4569-9f4d-25ed10b18805"
"Dotyk.Application.PhotoShare","2018-02-15T18:52:43.5986858Z","2018-02-15T18:53:30.403Z","bb68c550-07c9-4994-b7cf-792494bcbf16"
"Dotyk.Application.Restaurant","2018-02-15T18:52:51.9719151Z","2018-02-15T18:55:53.774Z","c0314e08-207d-49c7-b510-a8962712a5b2"
"Dotyk.Application.JigsawPuzzle","2018-02-15T18:52:54.1806103Z","2018-02-15T18:52:58.397Z","e3d3276d-a995-4ba8-8941-ef6e0d8b9e04"
"Dotyk.Application.Paint","2018-02-15T18:53:03.6275737Z","2018-02-15T18:54:49.985Z","3eba709f-808b-431a-b918-4e4981a34619"
"Dotyk.Application.Wallpapers","2018-02-15T18:53:19.2887505Z","2018-02-15T19:22:13.726Z","a0f4128d-e3ee-4219-8b28-808023b2c944"
"Dotyk.Application.News","2018-02-15T18:53:46.1195024Z","2018-02-15T18:54:42.268Z","4d7c82fe-8b94-447a-a1d0-fcfa8f43d49c"
"Dotyk.Application.News","2018-02-15T18:54:14.6682948Z","2018-02-15T18:54:36.331Z","2311733b-c7fa-4748-9572-094823ea1cc6"
"Dotyk.Application.Wallpapers","2018-02-15T18:54:55.3575007Z","2018-02-15T18:56:22.482Z","5e28b92a-1cab-4c75-8bb9-a3e5a8ef58c2"
"Dotyk.Application.Restaurant","2018-02-15T18:55:10.2386752Z","2018-02-15T18:55:21.25Z","a769ba5c-f300-469c-9bfb-497ca96f9003"
"Dotyk.Application.JigsawPuzzle","2018-02-15T18:55:29.4902595Z","2018-02-15T19:35:06.741Z","0c67f0b6-7fa7-4fa7-9483-9b40407a3778"
"Dotyk.Application.Restaurant","2018-02-15T18:55:57.6920858Z","2018-02-15T18:59:20.375Z","c8cdaba4-38be-488e-8761-9a69f45004c5"
"Dotyk.Application.AirHockey","2018-02-15T18:56:20.0670375Z","2018-02-15T18:56:28.646Z","7d468a92-e0f8-419a-bd76-67576a004cb1"
"Dotyk.Application.Wallpapers","2018-02-15T18:56:20.9735258Z","2018-02-15T18:57:22.049Z","66705b53-e5f0-494b-b090-6c7d52898428"
"Dotyk.Application.Wallpapers","2018-02-15T18:56:27.0605265Z","2018-02-15T18:56:44.754Z","2ee804af-88a7-4d4c-ac3a-509254d08080"
"Dotyk.Application.Paint","2018-02-15T18:57:06.8249823Z","2018-02-15T18:57:09.8Z","bb78344d-d87e-407a-813a-855621937b30"
"Dotyk.Application.Wallpapers","2018-02-15T18:57:13.2319397Z","2018-02-15T18:57:25.11Z","6ab5e054-a0c2-4a98-9d0d-78e851327c33"
"Dotyk.Application.News","2018-02-15T18:57:22.1449654Z","2018-02-15T18:57:54.638Z","d597663d-e96d-49a9-b334-318e4055f900"
"Dotyk.Application.Restaurant","2018-02-15T18:57:24.4408311Z","2018-02-15T19:00:37.263Z","7e190ba7-a6dc-45da-852b-00c0021dfefb"
"Dotyk.Application.JigsawPuzzle","2018-02-15T18:57:29.1341548Z","2018-02-15T18:58:30.944Z","708cc550-5a37-42b5-a7e8-5b7b98eb83b6"
"Dotyk.Application.AirHockey","2018-02-15T18:57:29.8499924Z","2018-02-15T18:57:42.308Z","3fc9c11b-cd71-44d4-97cc-333558b0fca4"
"Dotyk.Application.PhotoShare","2018-02-15T18:57:30.2007716Z","2018-02-15T18:57:40.501Z","88a5d0cc-2eb6-4de2-ac7b-f52c40310c1f"
"Dotyk.Application.AirHockey","2018-02-15T18:57:51.3233981Z","2018-02-15T18:57:53.802Z","2f7d0c82-b804-4f24-84d2-0eaa00e9946d"
"Dotyk.Application.AirHockey","2018-02-15T18:58:04.4260181Z","2018-02-15T18:58:07.226Z","5e507835-c3eb-4ae3-b892-7951213c1994"
"Dotyk.Application.Memory","2018-02-15T18:58:05.8728162Z","2018-02-15T18:59:07.093Z","0e1eb7f9-e4bd-43d4-8370-be1660a5c255"
"Dotyk.Application.AirHockey","2018-02-15T18:58:30.9560373Z","2018-02-15T19:22:12.303Z","9d0f37f0-d50c-4d74-94d7-815476f31fb1"
"Dotyk.Application.News","2018-02-15T18:59:11.7420795Z","2018-02-15T18:59:33.63Z","1a3d0c96-08be-4f08-83ad-3d4c18968d00"
"Dotyk.Application.JigsawPuzzle","2018-02-15T18:59:38.792101Z","2018-02-15T19:00:20.429Z","ba873c3f-4003-42e1-a561-3abd81fd95b1"
"Dotyk.Application.Wallpapers","2018-02-15T18:59:45.7931466Z","2018-02-15T19:00:28.651Z","78353a96-d500-4c8a-84e9-fd2d92a3db88"
"Dotyk.Application.Restaurant","2018-02-15T19:00:31.5816895Z","2018-02-15T19:03:05.142Z","83924a3c-9f13-42e3-9ca0-2315dc6a4060"
"Dotyk.Application.PhotoShare","2018-02-15T19:00:52.1668709Z","2018-02-15T19:00:55.987Z","57d615f0-fc35-4a60-bf51-bd159de5ba14"
